data_size,pretrained,score
160,no,0.8526611328125
160,no,0.9010707139968872
160,no,0.894775390625
160,no,0.8846086859703064
160,no,0.8768659234046936
160,no,0.8948625922203064
160,no,0.8833356499671936
160,no,0.8802664875984192
160,no,0.8801966905593872
160,no,0.8841727375984192
